,Stability,Method,Denominator Distance,Explanation Distance
477,9106.458984375,shap,0.0013006688,11.844487190246582
478,44202.3125,shap,0.00013690852,6.051673412322998
479,200942.734375,shap,6.344221e-05,12.748250961303711
480,16917.03515625,shap,0.0034981885,59.178977966308594
481,51958.859375,shap,0.0006668874,34.65070724487305
482,9090.8193359375,shap,0.000753924,6.853786945343018
483,20129.552734375,shap,0.00096791354,19.483667373657227
484,11035.982421875,shap,0.0005316178,5.866924285888672
485,3542.88427734375,shap,0.010101155,35.78722381591797
486,30071.236328125,shap,0.00023588094,7.093231678009033
487,5279.4091796875,shap,0.0016315299,8.613513946533203
488,5762.84130859375,shap,0.00880498,50.741703033447266
489,12804.974609375,shap,0.0042164815,53.991939544677734
490,34127.92578125,shap,0.00044881972,15.317285537719727
491,22901.83203125,shap,0.00032674716,7.4831085205078125
492,4462.50341796875,shap,0.0021849938,9.750542640686035
493,10194.9326171875,shap,0.0016457932,16.778751373291016
494,1363233.375,shap,3.7919657e-05,51.69334411621094
495,6880.56103515625,shap,0.0016032754,11.031434059143066
496,362626.78125,shap,1.7895329e-05,6.489325523376465
497,7693.56982421875,shap,0.0013664983,10.513250350952148
498,85693.125,shap,0.0002647035,22.683269500732422
499,66253.1875,shap,0.00014869955,9.851819038391113
500,6264.22900390625,lime005,0.0014774065,9.254812240600586
501,10005.7490234375,lime005,0.00078827573,7.887289047241211
