,Stability,Method
560,260.18048095703125,lime005
561,674.8171997070312,lime005
562,17118.3046875,lime005
563,162.57786560058594,lime005
564,8718.064453125,lime005
565,563.0032958984375,lime005
566,530.3975219726562,lime005
567,236.40658569335938,lime005
568,11017.2060546875,lime005
569,497.7442321777344,lime005
570,543.2501831054688,lime005
571,1614.666015625,lime005
572,646.1708984375,lime005
573,1766.9552001953125,lime005
574,1311.44287109375,lime005
575,132.1670684814453,lime005
576,506.0371398925781,lime005
577,25641.125,lime005
578,315642.5,lime005
579,24581.865234375,lime005
580,222.21908569335938,lime005
581,262261.625,lime005
582,6877.5341796875,lime005
583,21056.91796875,lime005
584,2109.600830078125,lime005
585,321.9969482421875,lime005
586,671.637451171875,lime005
587,6780.04248046875,lime005
588,449.93646240234375,lime005
589,737.1795654296875,lime005
590,91591.8671875,lime005
591,2597.780029296875,lime005
592,1971.400146484375,lime005
593,332.11907958984375,lime005
594,506.81500244140625,lime005
595,1130.281005859375,lime005
596,46517.16015625,lime005
597,514.7702026367188,lime005
598,2372.1142578125,lime005
599,161.66238403320312,lime005
600,111401.7421875,control
601,384288.5,control
602,243876.671875,control
603,30491.693359375,control
604,501503.46875,control
605,271564.5,control
606,143654.078125,control
607,1504429.0,control
608,95160.7578125,control
609,171644.53125,control
610,128215.96875,control
611,198245.734375,control
612,83607.8515625,control
613,236988.140625,control
614,664647.5625,control
615,99051.7578125,control
616,73248.609375,control
617,184056.203125,control
618,92537.5078125,control
619,47382.51171875,control
620,261903.734375,control
621,3484531.0,control
622,1672765.25,control
623,219448.171875,control
624,2779162.75,control
625,78495.328125,control
626,506146.71875,control
627,229925.421875,control
628,307256.34375,control
629,84968.2890625,control
630,58495.52734375,control
631,561195.4375,control
632,50106.63671875,control
633,2084220.5,control
634,245190.734375,control
635,612007.0,control
636,46847.1953125,control
637,108018.484375,control
638,151626.171875,control
639,136360.234375,control
640,132090.828125,control
641,1254192.25,control
642,1149823360.0,control
643,24132.92578125,control
644,237697840.0,control
645,186501.875,control
646,69768.296875,control
647,358365.71875,control
648,69457.9921875,control
649,142460.109375,control
650,46179.84375,control
651,7078341.5,control
652,36073.78125,control
653,1000010.375,control
654,259156.828125,control
655,11103914.0,control
656,364260.9375,control
657,385478.0625,control
658,118197.75,control
659,400864.875,control
660,76095.375,control
661,191529.9375,control
662,7687074.0,control
663,111695.8984375,control
664,970525.5,control
665,146014.359375,control
666,263803.625,control
667,37316.609375,control
668,3472442.5,control
669,105852.3828125,control
670,127826.65625,control
671,360623.90625,control
672,143899.1875,control
673,433530.375,control
674,995180.625,control
675,74401.4296875,control
676,163132.265625,control
677,3563693.25,control
678,50824012.0,control
679,5433899.0,control
680,51159.515625,control
681,41758536.0,control
682,769202.25,control
683,3023655.25,control
684,330107.375,control
685,90108.359375,control
686,88714.4921875,control
687,1957385.375,control
688,62169.3359375,control
689,72009.4375,control
690,21819152.0,control
691,365869.25,control
692,1029434.8125,control
693,68337.78125,control
694,72510.734375,control
695,155346.140625,control
696,9603164.0,control
697,93658.21875,control
698,318136.5,control
699,28943.90625,control
